pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_masse,st_teff,st_rad,st_mass
K2-6 b,K2-6,Transit,2015,30.94191,2.5,,5850,0.96,0.97
HAT-P-8 b,HAT-P-8,Transit,2008,3.07634347,,,6200,1.58,1.28
K2-348 b,K2-348,Transit,2021,4.688625,3.8,,5220,0.828,
Kepler-23 d,Kepler-23,Transit,2014,15.27429,2.235,,5861.98,1.53278,1.06
Kepler-538 b,Kepler-538,Transit,2016,81.737872,,,5499,0.896703,0.964
Kepler-595 c,Kepler-595,Transit,2020,12.3860474,,,5138.5,0.845548,0.87
Kepler-937 c,Kepler-937,Transit,2016,153.348739,2.14,,6127,1.08,0.964
Kepler-1651 b,Kepler-1651,Transit,2017,9.8786838,2.10831886,,3759.27,0.460619,
Kepler-171 b,Kepler-171,Transit,2014,4.166969607,,,5521,0.997769,0.97
HATS-23 b,HATS-23,Transit,2017,2.1605156,20.84874,467.2101,5780,1.199,1.121
Kepler-772 b,Kepler-772,Transit,2016,12.99207337,1.96,,5721,1.212,0.928
TOI-5238 b,TOI-5238,Transit,2022,4.872171,5.22,,5631,1.02283,1
Kepler-1297 b,Kepler-1297,Transit,2016,1.68189051,1.27,,5827,1.374,1.068
Kepler-1431 b,Kepler-1431,Transit,2016,5.86601526,1.46,,6020,1.04,1.051
Kepler-1163 b,Kepler-1163,Transit,2016,6.11784972,,,6263.03,1.34049,1.219
HD 108874 c,HD 108874,Radial Velocity,2005,1605.8,,,,,0.99
Kepler-989 b,Kepler-989,Transit,2016,,2.106,,5183,0.786,
Kepler-1031 b,Kepler-1031,Transit,2016,1.22621732,0.78,,6095,0.991,1.059
Kepler-271 c,Kepler-271,Transit,2014,7.410935,1,,5524,0.88,
Kepler-1820 b,Kepler-1820,Transit,2021,31.032699,2.7,,5841,0.931,1.047
Kepler-502 b,Kepler-502,Transit,2016,,5.318,,6236,1.346,
Kepler-806 b,Kepler-806,Transit,2016,,1.623,,5737,1.575,
TOI-1410.01,TOI-1410,Transit,2024,1.21687,3.10083009,12.5,4635,0.7558,0.7941
TOI-561 d,TOI-561,Transit,2020,25.62,2.53,11.95,5455,0.849,0.785
HD 110067 g,HD 110067,Transit,2023,54.76992,2.607,8.4,5266,0.788,0.798
K2-114 b,K2-114,Transit,2017,11.3909311,10.44677001,638.8350981,4920,0.824,0.86
Kepler-1433 b,Kepler-1433,Transit,2016,4.13592271,1.56,,6097,1.19,1.14
Kepler-1370 b,Kepler-1370,Transit,2016,20.2642023,2.12,,5937,1.291,1.084
Kepler-1797 b,Kepler-1797,Transit,2021,23.3593589,,,5709.57,1.09739,1.02
Kepler-1129 c,Kepler-1129,Transit,2016,,2.438,,5707,0.957,
HD 38283 b,HD 38283,Radial Velocity,2010,363.2,,,5998,,1.085
Kepler-1435 b,Kepler-1435,Transit,2016,4.45343281,0.94,,6664,1.339,1.236
Kepler-148 c,Kepler-148,Transit,2014,4.180049552,3.46,,5172,0.81,0.86
Kepler-342 e,Kepler-342,Transit,2016,1.644224613,0.83,,6475,1.178,1.2
Kepler-733 b,Kepler-733,Transit,2016,20.83426731,2.74,,5537,0.88,0.999
Kepler-49 d,Kepler-49,Transit,2014,2.576569689,1.54,,3816,0.51,0.54
TOI-1759 b,TOI-1759,Transit,2022,18.85019,3.14,10.8,4065,0.597,0.606
K2-272 b,K2-272,Transit,2018,14.45182127,,,5363.56,0.817851,0.93
HD 152843 c,HD 152843,Transit,2021,24.38,5.83,27.5,6310,1.43,1.15
Kepler-62 f,Kepler-62,Transit,2013,267.291,1.41,35,4925,0.64,0.69
HAT-P-22 b,HAT-P-22,Transit,2010,3.2122302,13.0356,,5357.7,1.04,
Kepler-1247 b,Kepler-1247,Transit,2016,13.71220213,2.33,,5303,0.82,0.86
Kepler-1921 c,Kepler-1921,Transit,2023,3.15721824,1.44,,6120,2,1.251
WASP-26 b,WASP-26,Transit,2010,2.7565972,13.630144,324.1866,6015,1.284,1.095
Kepler-22 b,Kepler-22,Transit,2011,289.8623,2.38,36,5518,0.979,0.97
HD 97048 b,HD 97048,Disk Kinematics,2019,,,794.575,10000,2.25,2.4
Kepler-1543 b,Kepler-1543,Transit,2016,6.967406978,,,6620.14,1.33155,1.39
K2-28 b,K2-28,Transit,2016,2.260438,2.45,,3290,0.28,0.201
Kepler-1055 b,Kepler-1055,Transit,2016,2.295036233,1.09,,5750,0.835,0.851
GJ 806 b,GJ 806,Transit,2023,0.9263237,1.67823,,3573,0.43,
HD 183263 b,HD 183263,Radial Velocity,2004,625.09,,,5875.99,1.293337,1.170583
Kepler-1360 b,Kepler-1360,Transit,2016,40.5286413,3.4,,6778,1.83,1.51
Kepler-1664 b,Kepler-1664,Transit,2020,14.3868,3.03320653,,5735.81,,
HIP 94235 b,HIP 94235,Transit,2022,7.712120841,3.00403804,,5985.4,1.08958,
WASP-77 A b,WASP-77 A,Transit,2012,1.3600309,13.56,559.36,5500,0.955,1.002
Kepler-794 b,Kepler-794,Transit,2016,11.13127159,2.06,,5800,1.435,1.195
Kepler-279 b,Kepler-279,Transit,2014,12.3097136,2.47,,6781,1.067,1.097
Kepler-575 b,Kepler-575,Transit,2016,,2.436,,5685,0.969,
Kepler-1369 b,Kepler-1369,Transit,2016,25.873148,2.99,,6036,1.093,1.048
XO-4 b,XO-4,Transit,2010,4.1250823,15.02006,512.34196,6400,1.56,1.32
Kepler-345 c,Kepler-345,Transit,2014,9.38742889,1.22,,4386,0.63,0.616
Kepler-84 f,Kepler-84,Transit,2014,44.5518416,2.08,,6028,1.022,1.005
Kepler-1487 c,Kepler-1487,Transit,2023,35.8007112,7.97,,5745,3.955,1.801
Kepler-1697 b,Kepler-1697,Transit,2020,33.4969115,2.97,,4928,1.688,0.962
HD 208897 b,HD 208897,Radial Velocity,2017,358.27,,,4860,4.98,1.25
Kepler-1416 b,Kepler-1416,Transit,2016,,1.379,,5634,1.393,
WASP-113 b,WASP-113,Transit,2016,4.54216695,,,5890,1.608,1.318
TOI-1279 b,TOI-1279,Transit,2024,9.61419,2.66146528,10.6,5457,0.8426,0.8784
HAT-P-9 b,HAT-P-9,Transit,2008,3.9228042,15.8493,,6193,1.3,
Kepler-388 b,Kepler-388,Transit,2014,3.17323306,0.98,,4584,0.69,0.73
Kepler-243 b,Kepler-243,Transit,2014,5.71542485,2.493,,5149,0.815,0.904
Kepler-123 b,Kepler-123,Transit,2014,17.23229,2.5,,6274,1.05,1.13
Kepler-1721 b,Kepler-1721,Transit,2021,4.592390839,2.57,,5361,0.799,0.889
LTT 1445 A b,LTT 1445 A,Transit,2019,5.35882,1.38,2.2,3337,0.276,0.256
Kepler-10 b,Kepler-10,Transit,2011,0.837,1.489,3.57,5708,1.075,0.905
Kepler-314 c,Kepler-314,Transit,2014,5.9604,2.65,,5501,0.951,1.024
Kepler-10 c,Kepler-10,Transit,2011,45.29406,2.19,,5627,1,0.905
Kepler-96 b,Kepler-96,Transit,2014,16.238465,2.65,,5692,1.017,0.995
Kepler-96 b,Kepler-96,Transit,2014,16.23846777,2.27,,5763,0.904,1.002
Kepler-318 b,Kepler-318,Transit,2014,4.662719058,5.89,,5903,1.47,1.113
Kepler-40 b,Kepler-40,Transit,2010,6.873165232,13.8,,6490,2.179,1.516
Kepler-10 c,Kepler-10,Transit,2011,45.29431717,2.28,,5627,1.056,0.895
Kepler-314 c,Kepler-314,Transit,2014,5.96040108,2.87,,5497,0.909,1.028
Kepler-314 b,Kepler-314,Transit,2014,2.46106655,0.81,,5497,0.909,1.028
Kepler-318 b,Kepler-318,Transit,2014,4.662719058,5.89,,5903,1.47,1.113
Kepler-318 c,Kepler-318,Transit,2014,11.8150013,4.59,,5903,1.47,1.113
Kepler-96 b,Kepler-96,Transit,2014,16.23846777,2.27,,5763,0.904,1.002
Kepler-318 b,Kepler-318,Transit,2014,4.66271902,3.86,,5729,0.939,1.051
Kepler-96 b,Kepler-96,Transit,2014,16.23847733,2.76,,5683,0.993,0.951
Kepler-40 b,Kepler-40,Transit,2010,6.873165232,13.8,,6490,2.179,1.516
TOI-132 b,TOI-132,Transit,2020,2.109680461,3.63967252,,5673,0.940806,
TOI-125 c,TOI-125,Transit,2019,9.1549418,2.62011,,5154,0.85,
TOI-178 g,TOI-178,Transit,2021,20.708504,3.751004,,4111,0.701202,
TOI-132 b,TOI-132,Transit,2020,2.1097019,3.42,22.4,5397,0.9,0.97
KELT-11 b,KELT-11,Transit,2017,4.7362083,,,5326,2.78715,
WASP-127 b,WASP-127,Transit,2016,4.17806203,14.694999,52.346601,,1.333,0.95
Kepler-286 c,Kepler-286,Transit,2014,3.468095,1.37,,5580,0.863,
Kepler-1587 b,Kepler-1587,Transit,2016,,1.263,,5774,1.403,
Kepler-87 b,Kepler-87,Transit,2013,114.73635,13.49,324.2,5600,1.82,1.1
Kepler-1500 b,Kepler-1500,Transit,2016,15.0330105,1.08,,6033,0.917,0.837
DMPP-1 e,DMPP-1,Radial Velocity,2019,5.516,,,6196,1.26,1.21
Kepler-600 b,Kepler-600,Transit,2016,,2.89,,5308,0.817,
Kepler-1851 b,Kepler-1851,Transit,2021,12.02298773,18.49,,5982,0.879,0.967
NGTS-5 b,NGTS-5,Transit,2019,3.3575477,12.6518,,5013,0.75,
Kepler-999 b,Kepler-999,Transit,2016,5.991849,2.5,,6347,1.87,1.33
Kepler-11 b,Kepler-11,Transit,2010,10.30400497,1.85,,5657,1.046,0.921
Kepler-33 f,Kepler-33,Transit,2011,41.0280637,4.14,,5900,1.694,1.1
Kepler-374 b,Kepler-374,Transit,2014,1.897834018,1.04,,5975,0.9,0.891
Kepler-783 c,Kepler-783,Transit,2020,7.053936122,2.55,,5775,1.114,0.839
K2-156 b,K2-156,Transit,2018,0.813149,1.14414279,,4460,0.615543,0.642263
Kepler-263 c,Kepler-263,Transit,2014,47.3330262,2.4,,5265,0.781,0.829
HAT-P-26 b,HAT-P-26,Transit,2010,4.2345026,,,,,
Kepler-1452 b,Kepler-1452,Transit,2016,42.913751,1.63,,6148,1.217,1.07
TOI-3071 b,TOI-3071,Transit,2024,1.266938,7.16,68.2,6177,1.31,1.29
Kepler-167 e,Kepler-167,Transit,2016,1071.232624,9.27,,4799,0.692,0.776
Kepler-55 e,Kepler-55,Transit,2014,4.61746693,1.51,,4505,0.658,0.645
Kepler-26 d,Kepler-26,Transit,2014,3.544,0.98,,3853,0.447,0.466
Kepler-1543 b,Kepler-1543,Transit,2016,6.96710269,2.22,,6602,1.397,1.425
Kepler-958 b,Kepler-958,Transit,2016,9.7678805,2.51,,5568,1.034,0.91
Kepler-374 c,Kepler-374,Transit,2014,3.282823123,,,5670.31,1.42107,1.01
Kepler-985 b,Kepler-985,Transit,2016,116.331901,3.53,,5733,0.997,0.981
K2-110 b,K2-110,Transit,2017,13.8636,2.55,,,0.686,
WASP-107 b,WASP-107,Transit,2017,5.72226,12.8433,,4233.2,0.73,
Kepler-1235 b,Kepler-1235,Transit,2016,,0.807,,5327,0.941,
Kepler-1315 b,Kepler-1315,Transit,2016,0.843379985,1.7,,4818,0.856,0.809
Kepler-1167 b,Kepler-1167,Transit,2016,1.003933739,1.7,,4949,0.741,0.715
Kepler-1940 b,Kepler-1940,Transit,2021,4.95062352,1.4,,5435,0.725,0.782
Kepler-217 d,Kepler-217,Transit,2016,3.88689525,1.14,,6765,1.439,1.426
Kepler-1316 b,Kepler-1316,Transit,2016,87.9732136,3.54,,5884,1.12,1.04
K2-136 c,K2-136,Transit,2017,17.3077,3.03,,4364,0.71,0.71
K2-171 b,K2-171,Transit,2018,5.628466,2.68657205,,5250,1.717458,0.891587
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,2.97,,5185,0.837,0.779
Kepler-578 b,Kepler-578,Transit,2016,,2.086,,4833,0.847,
Kepler-278 b,Kepler-278,Transit,2014,30.15856,4.59,,4904.79,2.97435,
Kepler-339 b,Kepler-339,Transit,2014,4.97760699,,,5495.56,0.769161,0.96
KOI-3503 b,KOI-3503,Transit,2021,21.1875846,0.77,,6338,0.847,0.918
Kepler-194 c,Kepler-194,Transit,2014,17.30801526,,,5731,1.06547,1.02
Kepler-1778 b,Kepler-1778,Transit,2021,10.087508,3.6,,6303,1.05,1.13
Kepler-1391 b,Kepler-1391,Transit,2016,54.40946555,,,5579.13,1.77507,0.98
Kepler-116 b,Kepler-116,Transit,2014,,3.191,,6220,1.409,
Kepler-546 b,Kepler-546,Transit,2016,4.147020258,7.43,,5818,1.205,0.977
Kepler-279 d,Kepler-279,Transit,2013,54.4205407,3.2,,6781,1.067,1.097
Kepler-174 d,Kepler-174,Transit,2014,247.3545,,,4724,0.774168,0.76
HD 183263 b,HD 183263,Radial Velocity,2004,624.87404,,,,,1.06
K2-387 b,K2-387,Transit,2022,28.7342,8.22,,,0.664,
LP 791-18 c,LP 791-18,Transit,2019,4.989963,2.31,,2960,0.171,0.139
WASP-47 c,WASP-47,Radial Velocity,2015,588.8,,,5552,1.137,1.04
Kepler-282 d,Kepler-282,Transit,2013,24.80446,2.46,,6144,0.99,1.082
Kepler-37 c,Kepler-37,Transit,2013,21.302,0.75,12,5417,0.77,0.8
Kepler-742 b,Kepler-742,Transit,2016,8.360868238,3.73,,4743,0.81,0.786
Kepler-1768 b,Kepler-1768,Transit,2021,15.13591895,2.54,,6047,1.559,1.202
KOI-217 b,KOI-217,Transit,2010,3.9050824,,,5381,0.947475,0.93
Kepler-781 b,Kepler-781,Transit,2016,13.2140732,2.72,,5330,0.726,0.806
Kepler-428 b,Kepler-428,Transit,2014,3.525632539,11.58,,5150,0.793,0.855
Kepler-560 b,Kepler-560,Transit,2016,18.4776196,1.93,,3502,0.378,0.381
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,Microlensing,2023,,,32.73632592,,,0.422
HATS-47 b,HATS-47,Transit,2020,3.9228038,,,4512,0.6564,0.674
HD 77338 b,HD 77338,Radial Velocity,2012,5.7361,,15.9,5370,0.88,0.93
Kepler-141 c,Kepler-141,Transit,2014,7.01062745,38.6,,4173,18.939,0.941
TOI-286 b,TOI-286,Transit,2024,4.5117221,1.40246,,5245,0.79,
Kepler-367 b,Kepler-367,Transit,2014,37.81526,1.1,,4739,0.654,0.677
Kepler-1184 b,Kepler-1184,Transit,2016,53.5991044,2.57,,6319,1.032,1.084
Kepler-101 b,Kepler-101,Transit,2014,3.487689428,4.36,,5761,1.208,1.125
Kepler-506 b,Kepler-506,Transit,2016,6.88341278,,,6133.77,1.23303,1.16
Kepler-1053 b,Kepler-1053,Transit,2016,2.41434868,,,4405.22,0.612574,0.689
K2-44 b,K2-44,Transit,2016,5.65688,2.72,,5912,1.58,1.15
K2-395 b,K2-395,Transit,2022,4.803352,2.597,,5007,0.783,0.952
Kepler-802 b,Kepler-802,Transit,2016,40.05488,3.5,,5639,0.83,0.933
Kepler-649 b,Kepler-649,Transit,2016,,2.243,,5694,0.932,
Kepler-1809 b,Kepler-1809,Transit,2021,3.757291599,1.17,,5003,0.738,0.788
Kepler-1964 b,Kepler-1964,Transit,2021,2.440829992,1.7810587,,4803,0.698,0.752
Kepler-169 c,Kepler-169,Transit,2014,6.19543693,1.19,,5070,0.78,0.84
Kepler-1857 b,Kepler-1857,Transit,2021,8.94337724,,,6147,1.11667,1.17
Kepler-157 d,Kepler-157,Transit,2016,7.0257409,1.56,,5767,1.014,0.918
Kepler-1200 b,Kepler-1200,Transit,2016,1.118549717,1.05,,4493,0.672,0.72
Kepler-408 b,Kepler-408,Transit,2014,2.46502,0.82,5,6104,1.23,1.08
Kepler-365 b,Kepler-365,Transit,2014,10.6648896,,,5744.35,,
Kepler-499 b,Kepler-499,Transit,2016,5.632528453,2.1,,5210,0.801,0.895
Kepler-1713 b,Kepler-1713,Transit,2021,18.01162316,,,6334.8,1.4527,1.25
Kepler-377 b,Kepler-377,Transit,2014,12.50945798,,,5974,1.19923,1.1
HAT-P-54 b,HAT-P-54,Transit,2015,3.799853582,13.26706229,,4133.4,0.759375,
Kepler-1926 b,Kepler-1926,Transit,2021,42.87749034,,,4991,0.634802,0.83
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,Microlensing,2018,,,83.7,,,0.4
HD 117618 b,HD 117618,Radial Velocity,2004,25.8,,,5855,,1.05
Kepler-44 b,Kepler-44,Transit,2011,3.250965679,12.82971612,,5757,1.49959,
Kepler-641 b,Kepler-641,Transit,2016,9.48966441,,,5476.78,1.74026,0.96
Kepler-450 c,Kepler-450,Transit,2015,15.41308581,2.49,,6215,1.57,1.346
Kepler-1015 b,Kepler-1015,Transit,2016,16.0049078,,,6390.1,1.55262,1.28
Kepler-1165 b,Kepler-1165,Transit,2016,9.478522,1.43,,6224,1.083,1.092
HAT-P-2 b,HAT-P-2,Transit,2007,5.6,12.3,2828.6,6300,,
Kepler-10 c,Kepler-10,Transit,2011,45.294292,2.323,,5706,1.08974,1.017
Kepler-1348 b,Kepler-1348,Transit,2016,,2.193,,5911,1.235,
TOI-431 c,TOI-431,Radial Velocity,2021,4.8494,,,4850,0.731,0.78
Kepler-314 c,Kepler-314,Transit,2014,5.960392,2.9,,5378,0.95,
Kepler-318 b,Kepler-318,Transit,2014,4.662715,4.71,,5746,1.189,
Kepler-314 b,Kepler-314,Transit,2014,2.461069,0.83,,5378,0.95,
HAT-P-2 b,HAT-P-2,Transit,2007,5.63341,11.007238,2873.1832,6290,1.474,1.298
HAT-P-2 b,HAT-P-2,Transit,2007,5.63341,10.659759,2739.6946,,1.416,1.298
Kepler-40 b,Kepler-40,Transit,2010,6.87349,13.11,699.2,6510,2.13,1.48
Kepler-10 c,Kepler-10,Transit,2011,45.29427,2.32,,5643,1.065,0.913
Kepler-10 b,Kepler-10,Transit,2011,0.837491,1.4807089,4.608535,5627,1.065,0.913
Kepler-10 c,Kepler-10,Transit,2011,45.294314,,,5706,1.08974,1.017
Kepler-40 b,Kepler-40,Transit,2010,6.8731697,16.14096,686.5128,6510,2.48,1.46
Kepler-96 b,Kepler-96,Transit,2014,16.23846777,2.55,,5825,1.02,1.03
Kepler-10 b,Kepler-10,Transit,2011,,,,5706,1.08974,1.017
Kepler-40 b,Kepler-40,Transit,2010,6.873165232,13.62,,6354,2.15,1.49
Kepler-10 b,Kepler-10,Transit,2011,0.83749128,,,5706,1.08974,1.017
Kepler-314 c,Kepler-314,Transit,2014,5.96040324,,,5219.54,0.943064,0.889
Kepler-318 c,Kepler-318,Transit,2014,11.8150005,,,5940.12,0.948492,1.085
Kepler-40 b,Kepler-40,Transit,2010,6.87316326,,,6014,2.36468,1.11
Kepler-318 b,Kepler-318,Transit,2014,4.66271775,,,5940.12,0.948492,1.085
LHS 1140 b,LHS 1140,Transit,2017,24.73712,1.43,6.65,3131,0.186,0.146
KELT-11 b,KELT-11,Transit,2017,4.736529,15.35633,61.97685,5370,2.72,1.438
WASP-127 b,WASP-127,Transit,2016,4.178062,,,5828.01,1.34736,1.05
Kepler-10 b,Kepler-10,Transit,2011,0.837501,,3.24,5706,1.08974,1.017
Kepler-10 c,Kepler-10,Transit,2011,45.2946,,7.37,5706,1.08974,1.017
Kepler-10 c,Kepler-10,Transit,2011,,2.351,,5599,1.087,
Kepler-40 b,Kepler-40,Transit,2010,,13.612,,6510,2.207,
Kepler-314 c,Kepler-314,Transit,2014,,2.834,,5440,0.882,
HAT-P-2 b,HAT-P-2,Transit,2007,5.63347,13.4508,3632.7969,6412,1.71,1.93
Kepler-314 b,Kepler-314,Transit,2014,,0.835,,5440,0.882,
Kepler-318 c,Kepler-318,Transit,2014,,3.639,,5873,0.982,
HAT-P-2 b,HAT-P-2,Transit,2007,5.6335158,,,6380,1.39,1.33
KELT-11 b,KELT-11,Transit,2017,4.7361,15.13215,54.34893,5375,2.69,1.44
GJ 357 c,GJ 357,Radial Velocity,2019,9.1247,,,3505,0.337,0.342
Kepler-1922 b,Kepler-1922,Transit,2021,13.2226208,1.47,,5933,0.861,0.95
Kepler-247 b,Kepler-247,Transit,2014,3.33611851,,,4929,0.843936,0.81
KIC 3526061 b,KIC 3526061,Radial Velocity,2022,3552,,,4829,5.86,1.42
HD 204313 b,HD 204313,Radial Velocity,2010,1931,,,5767,,1.045
HD 25463 b,HD 25463,Transit,2023,7.049160841,2.84649412,,6337.87,1.42717,
Kepler-1629 b,Kepler-1629,Transit,2016,3.87594316,0.68,,5713,0.893,1.01
pi Men c,HD 39091,Transit,2018,6.2678293,,,5870,1.1,1.02
Kepler-394 b,Kepler-394,Transit,2014,8.00504749,1.52,,6398,1.101,1.141
Kepler-1474 b,Kepler-1474,Transit,2016,36.4337867,2.2,,5566,1.099,0.938
WASP-13 b,WASP-13,Transit,2009,4.353011,15.569,151.599,,1.559,1.09
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.52,,5735,1.114,0.949
Kepler-27 d,Kepler-27,Transit,2021,6.54626058,2.83,,5325,0.863,0.981
HD 86226 c,HD 86226,Transit,2020,3.9846654,,,5863,1.053,1.019
Kepler-487 c,Kepler-487,Transit,2016,,2.172,,5456,0.931,
Kepler-1343 b,Kepler-1343,Transit,2016,,2.318,,6212,1.242,
Kepler-475 b,Kepler-475,Transit,2016,3.105508189,2.66,,4938,0.842,0.804
Kepler-300 c,Kepler-300,Transit,2014,40.714955,2.25,,5986,0.9,
Kepler-526 b,Kepler-526,Transit,2016,5.458498316,2.18,,5716,1.259,1.126
Kepler-36 b,Kepler-36,Transit,2012,13.849039,1.582,5.56,,1.629,1.034
Kepler-779 b,Kepler-779,Transit,2016,7.09714223,0.92,,3804,0.44,0.46
Kepler-485 b,Kepler-485,Transit,2016,3.243259796,13.63,,6109,1.029,1.099
Kepler-1223 b,Kepler-1223,Transit,2016,16.301259,1.31,,4875,0.795,0.838
GJ 687 c,GJ 687,Radial Velocity,2020,727.562,,,,,0.4
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,Microlensing,2022,,,524.4168716,,,0.6
WASP-77 A b,WASP-77 A,Transit,2012,1.4,13.5,572.1,5500,,
Kepler-1988 b,Kepler-1988,Transit,2023,11.49499722,2.59,,6036,3.132,1.502
Kepler-413 b,Kepler-413,Transit,2014,66.262,4.347,67,4700,0.7761,0.82
Kepler-948 b,Kepler-948,Transit,2016,7.7684356,,,5501.23,0.970605,0.96
Kepler-213 b,Kepler-213,Transit,2014,2.46236,1.62,,5696,1.195,
Kepler-916 b,Kepler-916,Transit,2016,32.2968798,1.84,,5412,0.843,0.945
Kepler-6 b,Kepler-6,Transit,2009,3.234694397,13.31600225,,5613,1.31474,
K2-121 b,K2-121,Transit,2017,5.185743,7.7,,,0.71,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,Microlensing,2017,,,1500,,,0.5
Kepler-317 b,Kepler-317,Transit,2014,5.524,2.08,109.8,,0.936,0.98
Kepler-10 b,Kepler-10,Transit,2011,0.837491225,1.43,,5676,1.044,0.884
Kepler-10 c,Kepler-10,Transit,2011,45.29422297,2.26,,5676,1.044,0.884
Kepler-1307 b,Kepler-1307,Transit,2016,18.01630092,,,5603.11,0.838135,0.99
K2-122 b,K2-122,Transit,2017,2.2193023,1.16,,4009,0.59,0.63
TOI-178 b,TOI-178,Transit,2021,1.914558,1.152,1.5,4316,0.651,0.65
TOI-178 c,TOI-178,Transit,2021,3.23845,1.669,4.77,4316,0.651,0.65
TOI-178 e,TOI-178,Transit,2021,9.961881,2.207,3.86,4316,0.651,0.65
TOI-178 f,TOI-178,Transit,2021,15.231915,2.287,7.72,4316,0.651,0.65
TOI-178 g,TOI-178,Transit,2021,20.7095,2.87,3.94,4316,0.651,0.65
Kepler-314 b,Kepler-314,Transit,2014,2.461040528,,,5219.54,0.943064,0.889
Kepler-314 c,Kepler-314,Transit,2014,5.960400011,,,5219.54,0.943064,0.889
Kepler-314 b,Kepler-314,Transit,2014,2.46106962,,,5219.54,0.943064,0.889
LHS 1140 c,LHS 1140,Transit,2018,3.777941752,1.56599372,,3131,0.215535,
LTT 1445 A b,LTT 1445 A,Transit,2019,5.3587657,1.305,2.87,3340,0.265,0.257
TOI-2184 b,TOI-2184,Transit,2022,6.906786841,13.41760283,,5731.8,3.15138,
KELT-11 b,KELT-11,Transit,2017,4.736099,,,5375,2.69,1.44
HATS-55 b,HATS-55,Transit,2019,4.2042001,,,6214,1.126,1.1955
WASP-127 b,WASP-127,Transit,2016,4.178063714,14.69526062,,5620,1.34736,
TOI-913 b,TOI-913,Transit,2023,11.09934795,2.48270736,,4948,0.732535,
TOI-244 b,TOI-244,Transit,2023,7.397215984,1.27111313,,3342,0.407103,
TOI-2207 b,TOI-2207,Transit,2022,8.001968,11.1529358,203.4101805,6101,1.564,1.296
TOI-5300 b,TOI-5300,Transit,2025,2.2623535,11.9692,,4219,0.73,
TOI-2969 b,TOI-2969,Transit,2025,1.8237148,12.3326,,4581,0.78,
HAT-P-2 b,HAT-P-2,Transit,2007,5.63346961,,,,,
KELT-11 b,KELT-11,Transit,2017,4.7362034,,,,,
TOI-1468 c,TOI-1468,Transit,2022,15.532482,2.064,6.64,3496,0.344,0.339
TOI-1468 b,TOI-1468,Transit,2022,1.8805136,1.28,3.21,3496,0.344,0.339
Kepler-10 b,Kepler-10,Transit,2011,0.8374907,1.47,3.26,5708,1.065,0.91
Kepler-10 c,Kepler-10,Transit,2011,45.294301,2.355,11.4,5708,1.065,0.91
TOI-244 b,TOI-244,Transit,2023,7.397225,1.52,2.68,3433,0.426,0.428
TOI-913 b,TOI-913,Transit,2023,11.098644,2.4528,,4969,0.7325,0.82
LTT 1445 A b,LTT 1445 A,Transit,2019,5.35876,1.18,,3340,0.265,0.257
GJ 357 b,GJ 357,Transit,2019,3.9306,1.2,,3505,0.337,0.342
HAT-P-2 b,HAT-P-2,Transit,2007,5.63346964,,2866.812231,,,1.33
WASP-127 b,WASP-127,Transit,2016,4.1780619,,,,,
HATS-36 b,HATS-36,Transit,2018,4.175186,12.92,,5950,1.1,1.1
Kepler-341 d,Kepler-341,Transit,2014,27.66496,2.06,,6000,1.01,1.012
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,1.92,,5880,0.917,1.01
Kepler-1804 b,Kepler-1804,Transit,2021,12.28850922,3.14,,5109,1.671,0.929
Kepler-730 c,Kepler-730,Transit,2018,2.85188338,1.23,,6123,1.107,1.159
Kepler-396 c,Kepler-396,Transit,2013,88.5112563,5.142,,5656,0.897,1.005
Kepler-1122 b,Kepler-1122,Transit,2016,42.1917357,2.01,,5674,0.857,0.951
Kepler-305 d,Kepler-305,Transit,2014,16.738661,2.71,,5100,0.794,
Kepler-1132 b,Kepler-1132,Transit,2016,62.89270326,,,5179,0.803719,0.88
Kepler-51 b,Kepler-51,Transit,2012,45.15530074,7.88,,6046,0.972,1.053
Kepler-216 b,Kepler-216,Transit,2014,7.69364042,1.91,,6277,1.031,1.085
Kepler-920 c,Kepler-920,Transit,2016,100.8274113,4.05,,5638,0.903,1.005
Kepler-1128 b,Kepler-1128,Transit,2016,61.6178167,3.65,,5543,0.91,0.94
Kepler-1144 b,Kepler-1144,Transit,2016,17.14624,1.82,,5710,0.91,1.05
Kepler-778 b,Kepler-778,Transit,2016,3.75574426,1.72,,5311,0.788,0.884
Kepler-120 c,Kepler-120,Transit,2014,12.79455062,1.64,,4096,0.57,0.59
Kepler-524 c,Kepler-524,Transit,2016,1.88899036,0.83,,5973,1.081,1.036
EPIC 212624936 c,EPIC 212624936,Transit,2021,11.811437,2.3,,5765,0.93,
Kepler-1025 b,Kepler-1025,Transit,2016,37.3229493,2.261,,6031,1.278,0.965
Kepler-564 b,Kepler-564,Transit,2016,3.750832285,4.74,,5776,0.95,1.068
Kepler-716 b,Kepler-716,Transit,2016,,2.671,,5064,0.741,
Kepler-310 c,Kepler-310,Transit,2014,56.476167,3.273,,5451,0.839,0.854
