planet_name,host_name,disc_method,disc_year,pl_orbper_days,pl_rad_rearth,pl_mass_mearth,st_teff_k,st_rad_rsun,st_mass_msun,pl_mass_mjup,pl_rad_rjup,habitable_zone_flag,esi,has_mass,has_radius,has_stellar_data
TOI-4155 b,TOI-4155,transit,2025,3.320729,3.21,,5724.0,0.95,1.16,,0.28637701846730307,inner,,False,True,True
TOI-4184 b,TOI-4184,transit,2023,4.9019804,2.43,,3238.0,0.2347,0.2109,,0.21679007940048178,outer,,False,True,True
TOI-4201 b,TOI-4201,transit,2023,3.5819194,13.67495645,788.21444936,3794.0,0.63,0.61,2.480003175805782,1.2199978990097244,inner,0.0,True,True,True
TOI-421 b,TOI-421,transit,2020,5.197576,2.64,6.7,5291.0,0.866,0.833,0.021080584467070243,0.23552502453385674,inner,0.0,True,True,True
TOI-421 c,TOI-421,transit,2020,16.067541,5.09,14.1,5291.0,0.866,0.833,0.04436361805756573,0.45409938442323133,inner,0.0,True,True,True
TOI-4214 b,TOI-4214,transit,2025,3.4913885,10.68215861,165.27077164,6370.0,1.434,1.382,0.5200006658947607,0.9529983593540905,inner,0.0,True,True,True
TOI-4308 b,TOI-4308,transit,2023,9.151201,2.4189,,5243.0,0.7934,0.9,,0.2157998037291462,inner,,False,True,True
TOI-431 b,TOI-431,transit,2021,0.490047,1.28,3.07,4850.0,0.731,0.78,0.00965931258416502,0.11419395128914266,inner,0.0,True,True,True
TOI-431 c,TOI-431,radial velocity,2021,4.8494,1.49,,4850.0,0.731,0.78,,0.13292889642251762,inner,,False,True,True
TOI-431 d,TOI-431,transit,2021,12.46103,3.29,9.9,4850.0,0.731,0.78,0.031148923317014236,0.2935141404228745,inner,0.0,True,True,True
TOI-4329 b,TOI-4329,transit,2022,2.9223,16.81347105,143.02278315,6000.0,2.31,1.538,0.45000057625508144,1.4999974172539925,inner,0.0,True,True,True
TOI-4336 A b,TOI-4336 A,transit,2024,16.336334,2.12,,3298.0,0.328,0.331,,0.18913373182264254,outer,,False,True,True
TOI-4342 b,TOI-4342,transit,2023,5.5382498,2.266,,3901.0,0.599,0.6296,,0.20215897939156036,inner,,False,True,True
TOI-4342 c,TOI-4342,transit,2023,10.688716,2.415,,3901.0,0.599,0.6296,,0.21545186903381214,inner,,False,True,True
TOI-4364 b,TOI-4364,transit,2025,5.424019,2.01,,3528.0,0.4684,0.487,,0.17932018913373182,inner,,False,True,True
TOI-4377 b,TOI-4377,transit,2023,4.378081,15.10970598,304.161785499,4974.0,3.52,1.36,0.9570012255024731,1.3479976786510839,inner,0.0,True,True,True
TOI-4379 b,TOI-4379,transit,2024,3.25352,16.69017226,353.743016991,6020.0,1.976,1.372,1.1130014252709013,1.4889974359889375,inner,0.0,True,True,True
TOI-4406 b,TOI-4406,transit,2023,30.08364,11.2089807,95.3485221,6219.0,1.29,1.19,0.30000038417005426,0.9999982781693282,inner,0.0,True,True,True
TOI-4438 b,TOI-4438,transit,2024,7.44628,2.52,5.4,3422.0,0.372,0.368,0.016990321809280493,0.2248193416004996,inner,0.0,True,True,True
TOI-444 b,TOI-444,transit,2023,17.9636,2.77,,5225.0,0.779,0.96,,0.2471228477116603,inner,,False,True,True
TOI-4443.01,TOI-4443,transit,2024,1.8498567,1.7193265,,5834.0,1.01733,1.049133,,0.15338803639932197,inner,,False,True,True
TOI-4463 A b,TOI-4463 A,transit,2023,2.8807198,13.26022417,252.355755158,5640.0,1.062,1.056,0.794001016770077,1.1829979632438221,inner,0.0,True,True,True
TOI-4465 b,TOI-4465,transit,2025,101.94054,14.01122587,1872.00931723,5545.0,1.014,0.93,5.890007542538732,1.2499978472655902,inner,0.0,True,True,True
TOI-4479 b,TOI-4479,transit,2022,1.1589,2.82,,3400.0,0.451,0.452,,0.2515835489338924,inner,,False,True,True
TOI-4487 A b,TOI-4487 A,transit,2025,3.9540709,14.60530185,397.28550875,6206.0,1.634,1.378,1.2500016007085595,1.3029977562672852,inner,0.0,True,True,True
TOI-4495.01,TOI-4495,transit,2024,5.1830043,3.63045,,6156.0,1.34,1.168817,,0.3238870550450531,inner,,False,True,True
TOI-4504 b,TOI-4504,transit,2024,2.42614,2.691,,5315.0,0.92,0.89,,0.2400749397805335,inner,,False,True,True
TOI-4504 c,TOI-4504,transit,2024,82.97213,11.09689089,1197.3231748504,5315.0,0.92,0.89,3.767204824151428,0.9899982951199928,inner,0.0,True,True,True
TOI-4504 d,TOI-4504,transit timing variations,2024,40.5634,13.6,450.2357213562,5315.0,0.92,0.89,1.4166018140509962,1.2133107324471406,inner,0.0,True,True,True
TOI-451 b,TOI-451,transit,2020,1.858703,1.91,,5550.0,0.879,0.95,,0.17039878668926756,inner,,False,True,True
TOI-451 c,TOI-451,transit,2020,9.192522,3.1,,5550.0,0.879,0.95,,0.27656347577839235,inner,,False,True,True
TOI-451 d,TOI-451,transit,2020,16.364988,4.07,,5550.0,0.879,0.95,,0.36310107948969583,inner,,False,True,True
TOI-4515 b,TOI-4515,transit,2024,15.266446,12.17,637.0,5433.0,0.86,0.949,2.0042287023169765,1.0857346774913017,inner,0.0,True,True,True
TOI-4527.01,TOI-4527,transit,2024,0.3994445,0.9086617,,3702.0,0.485948,0.483901,,0.0810653671157106,inner,,False,True,True
TOI-4551 b,TOI-4551,transit,2023,9.95581,11.85910158,473.56432643,4896.0,3.55,1.31,1.4900019080446028,1.057998178249621,inner,0.0,True,True,True
TOI-4559 b,TOI-4559,transit,2024,3.965991,1.415,,3558.0,0.374,0.392,,0.12623784458916942,inner,,False,True,True
TOI-4562 b,TOI-4562,transit,2023,225.1064,12.53,732.0,6096.0,1.152,1.192,2.303132511924689,1.117851726291373,inner,0.0,True,True,True
TOI-4562 c,TOI-4562,transit timing variations,2024,3990.0,12.8,1833.86990839,6096.0,1.152,1.192,5.77000738887071,1.1419395128914267,outer,0.0,True,True,True
TOI-4582 b,TOI-4582,transit,2023,31.034,10.53644186,168.44905571,5190.0,2.5,1.34,0.5300006787004292,0.9399983816575966,inner,0.0,True,True,True
TOI-4600 b,TOI-4600,transit,2023,82.6869,6.8,959.84178914,5170.0,0.81,0.89,3.0200038673118796,0.6066553662235703,inner,0.0,True,True,True
TOI-4600 c,TOI-4600,transit,2023,482.8191,9.42,2946.26933289,5170.0,0.81,0.89,9.270011870854677,0.8403961102685342,outer,0.0,True,True,True
TOI-4602.01,TOI-4602,transit,2024,3.9812091,2.550449,,6011.9,1.15664,1.116795,,0.22753581943081452,inner,,False,True,True
TOI-4603 b,TOI-4603,transit,2023,7.24599,11.67975789,4096.80816623,6264.0,2.738,1.765,12.890016506506665,1.0419982059059685,inner,0.0,True,True,True
TOI-4633 c,TOI-4633,transit,2024,271.9445,3.2,123.0,5800.0,1.05,1.1,0.38700177454472234,0.2854848782228567,inner,0.0,True,True,True
TOI-4638.01,TOI-4638,transit,2024,10.283918787,2.933,,5700.0,0.895,1.02,,0.261664733696137,inner,,False,True,True
TOI-4641 b,TOI-4641,transit,2023,22.09341,8.18255591,1229.99593509,6560.0,1.72,1.41,3.8700049557937004,0.7299987429743956,inner,0.0,True,True,True
TOI-470 b,TOI-470,transit,2023,12.19148,4.34,,5190.0,0.831,0.87,,0.3871888660897493,inner,,False,True,True
TOI-4734 b,TOI-4734,transit,2025,6.235633,10.9175472,61.658710958,6070.0,1.857,1.391,0.19400024842996844,0.9739983227763405,inner,0.0,True,True,True
TOI-4791 b,TOI-4791,transit,2023,4.28088,12.44196858,734.18362017,6058.0,1.409,1.242,2.310002958109418,1.1099980890355963,inner,0.0,True,True,True
TOI-4794 b,TOI-4794,transit,2025,3.5658116,14.35870428,308.29355479,6390.0,1.451,1.25,0.9700012421498421,1.2809977946293156,inner,0.0,True,True,True
TOI-480 b,TOI-480,transit,2024,6.866196,2.85372018,20.8,6174.0,1.4877,1.2793,0.06544420252463598,0.25459186189669014,inner,0.0,True,True,True
TOI-481 b,TOI-481,transit,2020,10.33111,11.09691,486.2799,5735.0,1.66,1.14,1.5300096278490254,0.99,inner,0.0,True,True,True
TOI-4860 b,TOI-4860,transit,2023,1.5227591,8.7,86.7,3260.0,0.358,0.34,0.27278905571567014,0.7761620126683915,inner,0.0,True,True,True
TOI-4914 b,TOI-4914,transit,2024,10.60057,12.87,227.0,5805.0,1.0,1.03,0.7142227871679022,1.1481844946025515,inner,0.0,True,True,True
TOI-4961 b,TOI-4961,transit,2025,7.479182,12.34108775,572.0911326,5380.0,0.912,0.912,1.8000023050203258,1.1009981042019805,inner,0.0,True,True,True
TOI-4994 b,TOI-4994,transit,2024,21.491984,8.54124329,88.99195396,5640.0,1.055,1.005,0.28000035855871735,0.7619986876617005,inner,0.0,True,True,True
TOI-500 b,TOI-500,transit,2022,0.548177,1.166,1.42,4440.0,0.678,0.74,0.004467825364662648,0.10402355250245338,inner,0.6806600557399687,True,True,True
TOI-500 c,TOI-500,radial velocity,2022,6.6356,2.09,,4440.0,0.678,0.74,,0.18645731108930322,inner,,False,True,True
TOI-500 d,TOI-500,radial velocity,2022,26.233,6.35,,4440.0,0.678,0.74,,0.5665090552234812,inner,,False,True,True
TOI-500 e,TOI-500,radial velocity,2022,61.3,3.99,,4440.0,0.678,0.74,,0.3559639575341244,inner,,False,True,True
TOI-5005 b,TOI-5005,transit,2024,6.3085044,6.25,32.7,5749.0,0.93,0.97,0.10288583762286521,0.5575876527790169,inner,0.0,True,True,True
TOI-5027 b,TOI-5027,transit,2025,10.24368,10.76062147,642.01338214,5909.0,0.92,1.02,2.020002586745032,0.9599983468641271,inner,0.0,True,True,True
TOI-5076 b,TOI-5076,transit,2024,23.443162,3.48935569,16.1456830756,4780.0,0.844,0.789,0.050800065052795856,0.3112994638237131,inner,0.0,True,True,True
TOI-5082.01,TOI-5082,transit,2024,4.240122,2.54811,,5670.0,0.93,0.99665,,0.2273271478276385,inner,,False,True,True
TOI-5108 b,TOI-5108,transit,2025,6.753581,6.6,32.0,5808.0,1.29,1.1,0.10068338849943996,0.5888125613346418,inner,0.0,True,True,True
TOI-5110 b,TOI-5110,transit,2024,30.158577,11.98240037,921.7023803,6160.0,2.333,1.469,2.9000037136438577,1.0689981595146758,inner,0.0,True,True,True
TOI-512 b,TOI-512,transit,2025,7.18886,1.54,3.57,5277.0,0.89,0.74,0.01123249052946877,0.13738959764474976,inner,0.0,True,True,True
TOI-5126 b,TOI-5126,transit,2023,5.4588385,4.74,,6150.0,1.241,1.24,,0.4228744758676064,inner,,False,True,True
TOI-5126 c,TOI-5126,transit,2023,17.8999,3.86,,6150.0,1.241,1.24,,0.3443661343563208,inner,,False,True,True
TOI-5143 c,TOI-5143,transit,2025,5.2097118,16.25302201,,5183.0,0.852,0.864,,1.4499975028994556,inner,,False,True,True
TOI-5153 b,TOI-5153,transit,2022,20.33003,11.88151954,1036.12060682,6300.0,1.4,1.24,3.2600041746479227,1.0599981746810598,inner,0.0,True,True,True
TOI-5174 b,TOI-5174,transit,2022,12.214286,5.351,,5643.77,1.09457,1.0,,0.47738424480328306,inner,,False,True,True
TOI-5181 A b,TOI-5181 A,transit,2025,3.8922295,13.34989601,330.54154328,6060.0,1.53,1.25,1.0400013317895214,1.1909979489695781,inner,0.0,True,True,True
TOI-519 b,TOI-519,transit,2021,1.2652328,11.54525012,147.154552441,3322.0,0.35,0.335,0.4630005929024504,1.0299982264251941,inner,0.0,True,True,True
TOI-5205 b,TOI-5205,transit,2023,1.630757,11.6,343.0,3430.0,0.394,0.392,1.079200070478372,1.0348826835578553,inner,0.0,True,True,True
TOI-5210 b,TOI-5210,transit,2025,4.5661061,10.72699453,81.999729006,5723.0,1.209,1.105,0.25800033038624665,0.9569983522169686,inner,0.0,True,True,True
TOI-5218 b,TOI-5218,transit,2024,4.291452,9.86,657.0,4230.0,0.708,0.739,2.0671558201291265,0.879650281024177,inner,0.0,True,True,True
TOI-5232 b,TOI-5232,transit,2024,4.0966692,12.778238,743.71847238,6500.0,1.785,1.389,2.3400029965264233,1.1399980372914622,inner,0.0,True,True,True
TOI-5238 b,TOI-5238,transit,2022,4.872171,5.22,,5631.0,1.02283,1.0,,0.4656972076010349,inner,,False,True,True
TOI-5293 A b,TOI-5293 A,transit,2023,2.930289,11.9,170.4,3586.0,0.52,0.54,0.5361390437595178,1.0616468908912482,inner,0.0,True,True,True
TOI-530 b,TOI-530,transit,2021,6.387597,9.30345398,127.1313628,3659.0,0.54,0.53,0.40000051222673905,0.8299985707913284,inner,0.0,True,True,True
TOI-5300 b,TOI-5300,transit,2025,2.262196,9.86390302,190.6970442,4610.0,0.65,0.67,0.6000007683401085,0.879998485145865,inner,0.0,True,True,True
TOI-5301 b,TOI-5301,transit,2024,5.858858,13.09208946,1182.32167404,6240.0,2.19,1.483,3.720004763708673,1.1679979891158891,inner,0.0,True,True,True
TOI-5319 b,TOI-5319,transit,2024,4.07853,2.83,,3580.0,0.485,0.5,,0.25247568917833885,inner,,False,True,True
TOI-532 b,TOI-532,transit,2021,2.3266508,5.82,61.5,3927.0,0.612,0.639,0.19350088727236117,0.5192256222678205,inner,0.0,True,True,True
TOI-5322 b,TOI-5322,transit,2025,5.4233207,16.6117094,184.022647653,5692.0,1.462,0.998,0.5790007414482048,1.481997448478901,inner,0.0,True,True,True
TOI-5340 b,TOI-5340,transit,2025,4.9394392,15.07607904,270.15414595,5990.0,1.842,1.35,0.8500010884818204,1.3449976840039255,inner,0.0,True,True,True
TOI-5344 b,TOI-5344,transit,2023,3.792622,10.60369574,130.945303684,3747.0,0.588,0.612,0.4120005275935412,0.9459983709519136,inner,0.0,True,True,True
TOI-5386 A b,TOI-5386 A,transit,2025,3.62156552,14.70618268,155.100262616,6094.0,1.245,1.165,0.48800062491662166,1.3119977411009012,inner,0.0,True,True,True
TOI-5388.01,TOI-5388,transit,2024,2.594675,1.89426,,3495.0,0.31,0.28572,,0.16899455794450888,inner,,False,True,True
TOI-5398 b,TOI-5398,transit,2022,10.590547,10.3,58.7,6000.0,1.051,1.146,0.18469109077866017,0.9189044517798198,inner,0.0,True,True,True
TOI-5398 c,TOI-5398,transit,2023,4.77271,3.52,11.8,6000.0,1.051,1.146,0.037126999509168486,0.3140333660451423,inner,0.0,True,True,True
TOI-540 b,TOI-540,transit,2020,1.2391491,0.903,,3216.0,0.1895,0.159,,0.08056026407351236,outer,,False,True,True
TOI-544 b,TOI-544,transit,2022,1.548352,2.018,2.89,4169.0,0.623,0.631,0.009092968523855672,0.18003390132928895,inner,0.0,True,True,True
TOI-544 c,TOI-544,radial velocity,2023,50.089,4.92,,4169.0,0.623,0.631,,0.4389330002676421,inner,,False,True,True
TOI-5542 b,TOI-5542,transit,2022,75.12375,11.30986153,419.53349724,5700.0,1.058,0.89,1.3200016903482388,1.008998263002944,inner,0.0,True,True,True
TOI-5573 b,TOI-5573,transit,2025,8.79758977,9.75,112.0,3790.0,0.594,0.619,0.3523918597480398,0.8698367383352663,inner,0.0,True,True,True
TOI-558 b,TOI-558,transit,2021,14.574071,12.17295304,1147.36054927,6466.0,1.496,1.349,3.61000462284632,1.0859981300740476,inner,0.0,True,True,True
TOI-559 b,TOI-559,transit,2021,6.9839095,12.22899794,1910.14872607,5925.0,1.233,1.026,6.010007696206754,1.0909981211526452,inner,0.0,True,True,True
TOI-5592 b,TOI-5592,transit,2025,2.6085846,17.14974047,285.727737893,6237.0,1.393,1.194,0.8990011512295959,1.5299973655098582,inner,0.0,True,True,True
TOI-561 b,TOI-561,transit,2020,0.4465697,1.397,2.02,5342.0,0.843,0.806,0.006355638899027147,0.12463199214916586,inner,0.22604619000873183,True,True,True
TOI-561 c,TOI-561,transit,2020,10.778838,2.865,5.93,5342.0,0.843,0.806,0.018657890431302466,0.25559818003390133,inner,0.0,True,True,True
TOI-561 d,TOI-561,transit,2020,25.71268,2.615,13.33,5342.0,0.843,0.806,0.04194092402179796,0.23329467392274067,inner,0.0,True,True,True
TOI-561 e,TOI-561,transit,2020,77.144,2.517,12.4,5342.0,0.843,0.806,0.039014813043532985,0.22455169952716567,inner,0.0,True,True,True
TOI-5616 b,TOI-5616,transit,2024,2.002849,10.78,624.0,3996.0,0.646,0.666,1.9633260757390791,0.9617271835132483,inner,0.0,True,True,True
TOI-5634 A b,TOI-5634 A,transit,2024,2.2035373,10.42,588.0,3896.0,0.54,0.556,1.8500572636772092,0.9296101347131769,inner,0.0,True,True,True
TOI-564 b,TOI-564,transit,2020,1.651144,11.43318,464.98529,5640.0,1.088,0.998,1.463009206237336,1.02,inner,0.0,True,True,True
TOI-5678 b,TOI-5678,transit,2023,47.73022,4.91,20.0,5485.0,0.938,0.905,0.06292711781214998,0.4380408600231957,inner,0.0,True,True,True
TOI-5688 A b,TOI-5688 A,transit,2024,2.94815527,10.3,124.0,3713.0,0.57,0.6,0.3901481304353298,0.9189044517798198,inner,0.0,True,True,True
TOI-5704 b,TOI-5704,transit,2023,3.771116,3.2274,,4590.0,0.7575,0.73,,0.28792934249263985,inner,,False,True,True
TOI-5713 b,TOI-5713,transit,2024,10.441989,1.77,,3225.0,0.2992,0.2653,,0.15790882326701758,outer,,False,True,True
TOI-5720 b,TOI-5720,transit,2024,1.4344555,1.09,4.3,3325.0,0.383,0.383,0.013529330329612243,0.09724328664466055,inner,0.0,True,True,True
TOI-5726.01,TOI-5726,transit,2024,5.491125215,2.554,,5874.0,1.106,1.06,,0.22785261843161744,inner,,False,True,True
TOI-5786 b,TOI-5786,transit,2025,12.779107,8.54,73.0,6235.0,1.36,1.23,0.2296839800143474,0.7618877687572486,inner,0.0,True,True,True
TOI-5795 b,TOI-5795,transit,2025,6.1406325,5.62,23.66,5715.0,1.082,0.901,0.07444278037177342,0.501382817378892,inner,0.0,True,True,True
TOI-5799 b,TOI-5799,transit,2024,4.164663198,1.858,,3521.0,0.343,0.327,,0.16575965741814613,inner,,False,True,True
TOI-5800 b,TOI-5800,transit,2025,2.6278838,2.46,9.5,4850.0,0.773,0.778,0.029890380960771238,0.21946650013382105,inner,0.0,True,True,True
TOI-5803 b,TOI-5803,transit,2023,5.38305,3.2732,,5134.0,0.7625,0.87,,0.2920153448122045,inner,,False,True,True
TOI-5817 b,TOI-5817,transit,2025,15.61031,3.08,10.3,5770.0,1.427,0.97,0.03240746567325724,0.2747791952894995,inner,0.0,True,True,True
TOI-5882 b,TOI-5882,transit,2025,7.148972,11.46678726,6995.40323807,5920.0,2.26,1.334,22.010028185276315,1.0229982389151575,inner,0.0,True,True,True
TOI-6000 b,TOI-6000,transit,2025,0.448959,0.94,,3419.0,0.38,0.37,,0.08386118297796413,inner,,False,True,True
TOI-6002 b,TOI-6002,transit,2024,10.904821,1.65,,3229.0,0.2432,0.2101,,0.14720314033366044,outer,,False,True,True
TOI-6008 b,TOI-6008,transit,2024,0.8574347,1.03,4.0,3075.0,0.242,0.23,0.012585423562429995,0.09189044517798198,inner,0.0,True,True,True
TOI-6016 b,TOI-6016,transit,2024,4.023687,13.67495645,371.85923619,6110.0,1.51,1.31,1.1700014982632116,1.2199978990097244,inner,0.0,True,True,True
TOI-6029 b,TOI-6029,transit,2024,5.7987,14.39233122,519.649445445,6223.0,2.338,1.548,1.6350020937267957,1.2839977892764745,inner,0.0,True,True,True
TOI-6034 b,TOI-6034,transit,2024,2.576184,11.92,254.0,3635.0,0.489,0.514,0.7991743962143046,1.063431171380141,inner,0.0,True,True,True
TOI-6038 A b,TOI-6038 A,transit,2025,5.8267311,6.41,78.5,6110.0,1.648,1.291,0.24698893741268865,0.5718618966901597,inner,0.0,True,True,True
TOI-6054.01,TOI-6054,transit,2024,7.492991423,2.642,,6112.0,1.612,1.15,,0.235703452582746,inner,,False,True,True
TOI-6054.02,TOI-6054,transit,2024,12.574998029,2.864,,6112.0,1.612,1.15,,0.25550896600945666,inner,,False,True,True
TOI-6086 b,TOI-6086,transit,2024,1.3888725,1.18,,3200.0,0.259,0.254,,0.10527254884467838,inner,,False,True,True
TOI-6130 b,TOI-6130,transit,2024,2.392679,14.3474953,333.71982735,6110.0,1.51,1.31,1.05000134459519,1.2799977964135962,inner,0.0,True,True,True
TOI-615 b,TOI-615,transit,2023,4.6615983,18.97680433,138.255357045,6850.0,1.732,1.449,0.4350005570465787,1.6929970853778216,inner,0.0,True,True,True
TOI-620 b,TOI-620,transit,2022,5.0988179,3.76,,3708.0,0.55,0.577,,0.33544473191185653,inner,,False,True,True
TOI-622 b,TOI-622,transit,2023,6.402513,9.2362001,96.302007321,6400.0,1.415,1.313,0.30300038801175483,0.8239985814970113,inner,0.0,True,True,True
TOI-6255 b,TOI-6255,transit,2024,0.23818244,1.079,1.44,3421.0,0.37,0.353,0.004530752482474798,0.09626193237576947,inner,0.6838979595130712,True,True,True
TOI-628 b,TOI-628,transit,2021,3.4095675,11.88154,2011.8639,6250.0,1.345,1.311,6.330039832865576,1.06,inner,0.0,True,True,True
TOI-6324 b,TOI-6324,transit,2025,0.279221,1.059,1.17,3247.0,0.293,0.269,0.0036812363920107733,0.09447765188687661,inner,0.8727581043838155,True,True,True
TOI-6383 A b,TOI-6383 A,transit,2024,1.79058695,11.29,331.0,3444.0,0.457,0.458,1.0414437997910821,1.007226335980016,inner,0.0,True,True,True
TOI-640 b,TOI-640,transit,2021,5.003777,19.2794468,181.16219199,6460.0,2.082,1.536,0.5700007299231031,1.7199970380943883,inner,0.0,True,True,True
TOI-6478 b,TOI-6478,transit,2025,34.005019,4.6,,3230.0,0.234,0.23,,0.4103845124453564,outer,,False,True,True
TOI-654.01,TOI-654,transit,2024,1.527561,2.378,8.71,3521.0,0.43,0.419,0.027404759807191315,0.21215095012936036,inner,0.0,True,True,True
TOI-6628 b,TOI-6628,transit,2025,18.18424,10.98480109,235.19302118,5463.0,1.01,0.97,0.7400009476194671,0.9799983129627977,inner,0.0,True,True,True
TOI-663 b,TOI-663,transit,2024,2.598902,2.27,4.45,3681.0,0.512,0.514,0.01400128371320337,0.20251583548933894,inner,0.0,True,True,True
TOI-663 c,TOI-663,transit,2024,4.6955507,2.26,3.65,3681.0,0.512,0.514,0.01148419900071737,0.2016236952448925,inner,0.0,True,True,True
TOI-663 d,TOI-663,transit,2024,7.1027268,1.92,5.2,3681.0,0.512,0.514,0.016361050631158995,0.17129092693371398,inner,0.0,True,True,True
TOI-6651 b,TOI-6651,transit,2024,5.056973,5.09,61.0,5940.0,1.721,1.323,0.1919277093270574,0.45409938442323133,inner,0.0,True,True,True
TOI-669 b,TOI-669,transit,2023,3.945152,2.58606487,10.0,5597.0,0.9882,0.9245,0.03146355890607499,0.23071325452761174,inner,0.0,True,True,True
TOI-6695 b,TOI-6695,transit,2025,80.389,9.52763359,66.74396547,6400.0,1.517,1.338,0.210000268919038,0.8499985359978589,inner,0.0,True,True,True
TOI-6695 c,TOI-6695,radial velocity,2025,242.4,13.6,,6400.0,1.517,1.338,,1.2133107324471406,inner,,False,True,True
TOI-672 b,TOI-672,transit,2023,3.633575,5.2604,,3765.0,0.5441,0.5399,,0.4693014541885984,inner,,False,True,True
TOI-674 b,TOI-674,transit,2021,1.977143,5.25,23.6,3514.0,0.42,0.42,0.07425399901833697,0.4683736283343742,inner,0.0,True,True,True
TOI-677 b,TOI-677,transit,2020,11.2365985,13.11450742,392.200254238,6295.0,1.28,1.181,1.23400158021949,1.1699979855473281,inner,0.0,True,True,True
TOI-6894 b,TOI-6894,transit,2025,3.37077196,9.5836785,53.395172376,3007.0,0.2276,0.207,0.1680002151352304,0.8549985279685967,outer,0.0,True,True,True
TOI-700 b,TOI-700,transit,2020,9.977219,0.914,,3459.0,0.421,0.415,,0.08154161834240344,inner,,False,True,True
TOI-700 c,TOI-700,transit,2020,16.051137,2.6,,3459.0,0.421,0.415,,0.23195646355607102,habitable,,False,True,True
TOI-700 d,TOI-700,transit,2020,37.42396,1.073,,3459.0,0.421,0.415,,0.09572664822910161,outer,,False,True,True
TOI-700 e,TOI-700,transit,2023,27.80978,0.953,,3459.0,0.421,0.415,,0.08502096529574449,outer,,False,True,True
